,amount,channel_reference,customer_id,customer_name,customer_type,invoice_dt,invoice_number,items,order_date,order_id,order_net_amount,order_status,quantity,shipping_state,sku_id,sku_name,source,user_name,warehouse_name,order_dt,pending_orders,overdue_days,channel
56125,0,,1146,Karan Maruti Spares,Retailers,,,NISSAN,2020-10-01 17:35:48,GP301,29.138684,Open,1,Uttar Pradesh,924755753R,O RING,offline,gp_rahul,GM_DEL,2020-10-01 17:35:48,1,22,GoPreneur
56126,0,,1146,Karan Maruti Spares,Retailers,,,NISSAN,2020-10-01 17:35:48,GP301,26.321316,Open,1,Uttar Pradesh,924756825R,O RING,offline,gp_rahul,GM_DEL,2020-10-01 17:35:48,1,22,GoPreneur
56127,0,,1146,Karan Maruti Spares,Retailers,,,NISSAN,2020-10-01 17:35:48,GP301,247.221504,Open,1,Uttar Pradesh,995451402R,WRENCH WHEELNUT,offline,gp_rahul,GM_DEL,2020-10-01 17:35:48,1,22,GoPreneur
56128,2659.72,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2659.72,Invoiced,2,Kerala,CN1Z13404M ,LAMP REAR RH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56129,2659.72,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2659.72,Invoiced,2,Kerala,CN1Z13405M,LAMP REAR LH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56130,2429.57,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2429.5728,Invoiced,2,Kerala,6N2Z13404B,LAMP REAR RH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56131,2429.57,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2429.5728,Invoiced,2,Kerala,8A3Z13405A,LAMP REAR LH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56132,10453.05,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,10453.05,Invoiced,2,Kerala,8A3Z13008C,HEADLAMP LH         ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56133,10364.73,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,10364.73,Invoiced,2,Kerala,8A3Z13008A,HEADLAMP RH         ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56134,782.01,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,782.01,Invoiced,1,Kerala,CN1Z13405N,LAMP REAR LH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56135,2428.79,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2428.79,Invoiced,2,Kerala,8A3Z13404A,LAMP REAR RH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56136,482.09,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,482.08,Invoiced,1,Kerala,6N2Z14529C,SWITCH WNDW REGLTR  ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56137,205.17,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,205.17,Invoiced,1,Kerala,6N2Z15A246A,FRAME ASY FOG LAMP  ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56138,1260.4,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1260.4,Invoiced,1,Kerala,E4B12200AA,KIT SHOE  LINING    ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56139,2666.16,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2666.16,Invoiced,2,Kerala,E4BZ2001A,KIT BRAKE LINING    ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56140,2576,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2576,Invoiced,2,Kerala,E4B12261AA,CYLINDER RR WHEEL R ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56141,13119.18,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,13119.18,Invoiced,5,Kerala,CN1Z2200B,KIT SHOE  LINING    ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56142,1357,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1357,Invoiced,1,Kerala,GN1Z3078B ,ARM FRT SUSP LOWR RH,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56143,1357,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1357,Invoiced,1,Kerala,GN1Z3079B,ARM FRT SUSP LOWR LH,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56144,1604.48,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1604.48,Invoiced,1,Kerala,E4B118097AA,KIT SHOCK ABSORBER  ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56145,14219.52,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,14219.52,Invoiced,6,Kerala,BE8Z7A564A,CLUTCH SLAVE CYL    ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56146,16968.65,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,16968.65,Invoiced,4,Kerala,7N2Z7B546B,CLUTCH ASSEMBLY     ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56147,314.64,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,314.63,Invoiced,2,Kerala,AS6915A245AB5ZCT,FRAME ASY FOG LAMP ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56148,1324.85,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1324.85,Invoiced,4,Kerala,6N2Z5484A,INSULATOR STABILIZE ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56149,2428.79,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2428.79,Invoiced,2,Kerala,6N2Z13405B,LAMP REAR LH        ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56150,2723.19,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2723.2,Invoiced,1,Kerala,6N2Z13008A,HEADLAMP LH         ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56151,2723.19,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,2723.2,Invoiced,1,Kerala,6N2Z13008C,HEADLAMP RH         ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56152,1923.71,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1923.72,Invoiced,1,Kerala,E4BZ18124J,KIT SHOCK ABSORBER  ,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56153,1298.11,,1319,Esskay Carz Parts,Retailers,2020-10-01 00:00:00,B_OUT/20-21/323,FORD,2020-10-01 14:09:17,GMB2098,1298.12,Invoiced,1,Kerala,E4BZ3078A,ARM FRT SUSP LOWR RH,Offline,priya_b,GM_BLR,2020-10-01 14:09:17,0,0,Retailers - South
56154,8650.06,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,8650.06,Invoiced,4,Karnataka,123610L030,"INSULATOR, ENGINE MO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56155,646.5,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,646.5,Invoiced,1,Karnataka,4553538010,"BOOT,STEERING RACK",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56156,4564.38,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4564.37,Invoiced,3,Karnataka,464300D171,"CABLE ASSY, PARKING",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56157,270.85,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,270.84,Invoiced,5,Karnataka,488240K010,"BRACKET, STABILIZER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56158,2411.72,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2411.72,Invoiced,2,Karnataka,521020D020,"EXTENSION SUB-ASSY,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56159,2411.72,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2411.72,Invoiced,2,Karnataka,521030D020,"EXTENSION SUB-ASSY,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56160,4847,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4847,Invoiced,3,Karnataka,532160D060,"SUPPORT, RADIATOR,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56161,3803.65,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3803.64,Invoiced,10,Karnataka,538660D070,"SEAL, FR FENDER TO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56162,3803.65,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3803.64,Invoiced,10,Karnataka,538670D070,"SEAL, FR FENDER TO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56163,4649.16,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4649.16,Invoiced,3,Karnataka,555500K050A0,DOOR GLOVE COMPART,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56164,2114.97,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2114.97,Invoiced,2,Karnataka,674910K060C0,"GARNISH, FR DOOR LWR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56165,3627.01,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3627,Invoiced,10,Karnataka,686100D080,"CHECK ASSY, FR DOOR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56166,3141.84,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3141.83,Invoiced,4,Karnataka,686300D120,"CHECK ASSY, RR DOOR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56167,836.1,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,836.09,Invoiced,1,Karnataka,687100B040,"HINGE ASSY,FR DOOR,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56168,2359.91,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2359.91,Invoiced,1,Karnataka,687300B020,"HINGE ASSY,FR DOOR,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56169,3681.18,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3681.17,Invoiced,2,Karnataka,690300K080,"LOCK ASSY, FR DOOR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56170,671.23,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,671.23,Invoiced,5,Karnataka,692060D210B1,"HANDLE SUB-ASSY, DOO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56171,971.52,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,971.52,Invoiced,1,Karnataka,692090B020,"HANDLE SUB ASSY,BACK",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56172,1672.19,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,1672.19,Invoiced,1,Karnataka,697900B020,"CONTROL  ASSY,BACK",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56173,3727.1,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3727.1,Invoiced,5,Karnataka,755520K111,"MOULDING, ROOF DRIP",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56174,3721.22,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3721.21,Invoiced,5,Karnataka,770350D210,"CABLE SUB-ASSY, FUEL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56175,1872.66,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,1872.66,Invoiced,5,Karnataka,852410K020,"ARM, RR WIPER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56176,2119.68,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2119.68,Invoiced,5,Karnataka,9031138047,"SEAL, TYPE T OIL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56177,418.05,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,418.04,Invoiced,5,Karnataka,768130K020,"GARNISH, BACK DOOR,",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56178,2213.89,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2213.88,Invoiced,5,Karnataka,9031135064,"SEAL, TYPE T OIL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56179,600.58,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,600.57,Invoiced,5,Karnataka,52148YP010,BRACKET FR BUMPER,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56180,4050.94,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4050.94,Invoiced,20,Karnataka,90341T0004,"PLUG, STRAIGHT SCREW",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56181,15224.45,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,15224.45,Invoiced,4,Karnataka,13568YZZ01,"BELT SET,TIMING",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56182,11658.24,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,11658.24,Invoiced,5,Karnataka,1565033010,"CAP ASSY, OIL FILTER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56183,7383.55,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,7383.55,Invoiced,30,Karnataka,049430K060,"STRUT KIT, RR DRUM",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56184,3127.71,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3127.7,Invoiced,4,Karnataka,488150K080,"BUSH, STABILIZER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56185,112731.65,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,112731.64,Invoiced,15,Karnataka,3140059025,"CYLINDER ASSY,CLUTCH",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56186,1057.48,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,1057.48,Invoiced,1,Karnataka,674920K060C0,"GARNISH, FR DOOR LWR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56187,29251.58,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,29251.58,Invoiced,30,Karnataka,486550K070,BUSH LOWER ARM NO.2,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56188,6947.84,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,6947.84,Invoiced,5,Karnataka,555500K030E0,"DOOR ASSY, GLOVE COM",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56189,8658.75,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,8658.74,Invoiced,4,Karnataka,1780135030,ELEMENT SUB-ASSY,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56190,12400.13,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,12400.12,Invoiced,10,Karnataka,4504609320,"END SUB-ASSY, TIE RO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56191,32336.9,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,32336.89,Invoiced,20,Karnataka,4331009040,"JOINT ASSY, UPR BALL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56192,13801.47,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,13801.47,Invoiced,10,Karnataka,4550309350,"END SUB-ASSY, STEERI",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56193,14084.1,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,14084.09,Invoiced,2,Karnataka,1610039526,"PUMP ASSY, WATER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56194,4564.38,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4564.37,Invoiced,3,Karnataka,464200D171,"CABLE ASSY, PARKING",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56195,17893.63,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,17893.63,Invoiced,3,Karnataka,435120K310,"DISC, FR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56196,33081.14,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,33081.13,Invoiced,6,Karnataka,435120K051,"DISC, FR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56197,10612.53,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,10612.53,Invoiced,6,Karnataka,435120D140,"DISC, FR",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56198,10989.36,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,10989.36,Invoiced,2,Karnataka,312500B080,"DISC ASSY,CLUTCH",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56199,6420.28,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,6420.27,Invoiced,2,Karnataka,312100B070,"COVER ASSY,CLUTCH.",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56200,3864.74,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3864.73,Invoiced,4,Karnataka,9008092016,"BELT,V",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56201,1693.54,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,1693.53,Invoiced,4,Karnataka,9008092021,"BELT,V",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56202,3830,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3829.99,Invoiced,4,Karnataka,678720K040,"WEATHERSTRIP, RR DOO",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56203,6947.84,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,6947.84,Invoiced,5,Karnataka,555500K030E1,"DOOR ASSY,GLOVE COM",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56204,91004.93,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,91004.92,Invoiced,20,Karnataka,044650K190,"PAD KIT,DISC BRK,FRT",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56205,3309.06,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,3309.05,Invoiced,5,Karnataka,167110L090,"SHROUD, FAN",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56206,13428.87,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,13428.87,Invoiced,5,Karnataka,111150L011D0,GASKET CYLINDER HEAD,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56207,4181.73,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,4181.7312,Invoiced,3,Karnataka,1111533041C0,"GASKET,CYLINDER HEAD",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56208,8330.34,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,8330.34,Invoiced,1,Karnataka,1610009711,"PUMP ASSY, WATER",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56209,18737.46,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,18737.45,Invoiced,4,Karnataka,233000N091,"FILTER ASSY, FUEL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56210,5595.18,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,5595.18,Invoiced,2,Karnataka,2861067010,"RELAY ASSY, GLOW",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56211,2313.98,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2313.98,Invoiced,5,Karnataka,4553509230,"BOOT SET, STEERING R",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56212,5764.35,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,5764.35,Invoiced,5,Karnataka,53208YP020,SUPPORT HOOD LOCK,Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
56213,2984.04,,1291,Santosh Automobiles,Retailers,2020-10-01 00:00:00,B_OUT/20-21/321,TOYOTA,2020-10-01 13:04:52,GMB2097,2984.0384,Invoiced,2,Karnataka,557080K121,"LOUVER SUB-ASSY,COWL",Offline,priya_b,GM_BLR,2020-10-01 13:04:52,0,0,Retailers - South
